date,total_sales,dcoilwtico,dayofweek,month,quarter,dayofyear,weekofyear,lag_7,lag_14,lag_30,lag_365,rolling_mean_7,rolling_mean_30
2015-03-08,2879.174995,49.61,6,3,1,67,10,3324.632,2932.0750000000003,7519.287,11837.09557,6645.104428714286,5990.7793643333325
2015-03-09,8072.94,49.95,0,3,1,68,11,6953.34,6769.553,6761.33098,9916.469,6581.467713714286,5836.108964166667
2015-03-10,6833.652,48.42,1,3,1,69,11,7073.354,6157.185001,3035.288,5084.255,6741.410570857142,5879.829264833334
2015-03-11,7774.883,48.06,2,3,1,70,11,7540.497,7147.01298,6558.348980000001,9983.393,6707.167428,6006.441398166668
2015-03-12,5766.168,47.12,3,3,1,71,11,6554.471,5764.931999,6830.423,9595.985,6740.651142285715,6046.992532166667
2015-03-13,8347.092,44.88,4,3,1,72,11,7240.657999999999,7717.962,6718.368,13517.5385,6628.036427999999,6011.5173655
2015-03-14,7518.053976,44.88,5,3,1,73,11,7828.779001,6960.8,6056.028,8686.63,6786.098427999999,6065.8081655
2015-03-15,2918.190998,44.88,6,3,1,74,11,2879.174995,3324.632,7323.950989,10067.9343,6741.7091387142855,6114.5423647
2015-03-16,6853.39699,43.93,0,3,1,75,12,8072.94,6953.34,5419.901,9029.67,6747.282853428571,5967.683698333333
2015-03-17,6218.916,43.39,1,3,1,76,12,6833.652,7073.354,1926.741,5416.576,6573.0624234285715,6015.466898
2015-03-18,6410.72501,44.63,2,3,1,77,12,7774.883,7540.497,2053.522,10120.124,6485.2429948571435,6158.539398
2015-03-19,6548.7370005,44.02,3,3,1,78,12,5766.168,6554.471,1858.562,9722.977,6290.363281999999,6303.779498333333
2015-03-20,8245.05602,46.0,4,3,1,79,12,8347.092,7240.657999999999,7123.381,11942.6265,6402.1588535,6460.1186650166665
2015-03-21,7184.04,46.0,5,3,1,80,12,7518.053976,7828.779001,5408.486,8595.955,6387.5822849285705,6497.507832350001
2015-03-22,2979.585,46.0,6,3,1,81,12,2918.190998,2879.174995,7950.327,10828.4631,6339.866002642857,6556.692965683334
2015-03-23,6491.462,47.4,0,3,1,82,13,6853.39699,8072.94,7214.185,10091.754,6348.636574357143,6391.001565683333
2015-03-24,6742.714,47.03,1,3,1,83,13,6218.916,6833.652,2932.0750000000003,4504.294005,6296.931575785714,6366.910799016667
2015-03-25,7049.156,48.75,2,3,1,84,13,6410.72501,7774.883,6769.553,9187.036,6371.7598615,6493.932099016666
2015-03-26,5704.197,51.41,3,3,1,85,13,6548.7370005,5766.168,6157.185001,9468.111,6462.964288642857,6503.252199016667
2015-03-27,7472.078028,48.83,4,3,1,86,13,8245.05602,8347.092,7147.01298,11996.316,6342.315717142857,6488.152598983333
2015-03-28,6809.218,48.83,5,3,1,87,13,7184.04,7518.053976,5764.931999,8356.738,6231.890289714285,6498.988100583333
2015-03-29,2783.5039859999997,48.83,6,3,1,88,13,2979.585,2918.190998,7717.962,10277.430836,6178.344289714286,6533.79763395
2015-03-30,5858.376,48.66,0,3,1,89,14,6491.462,6853.39699,6960.8,10258.32,6150.332716285715,6369.315700149999
2015-03-31,6781.097,47.72,1,3,1,90,14,6742.714,6218.916,3324.632,4553.45799,6059.891859142857,6332.568233483334
2015-04-01,8213.818,50.12,2,4,2,91,14,7049.156,6410.72501,6953.34,9569.716002,6065.375144857143,6447.783733483333
2015-04-02,7032.032,49.13,3,4,2,92,14,5704.197,6548.7370005,7073.354,7030.401,6231.755430571428,6489.799666816666
2015-04-03,2728.186,49.13,4,4,2,93,14,7472.078028,8245.05602,7540.497,7734.189,6421.446144857143,6488.422266816667
2015-04-04,5479.481,49.13,5,4,2,94,14,6809.218,7184.04,6554.471,5534.842001,5743.747283714285,6328.01190015
2015-04-05,2643.16,49.13,6,4,2,95,14,2783.5039859999997,2979.585,7240.657999999999,7955.9678,5553.784855142857,6292.178900149999
2015-04-06,7388.703,52.08,0,4,2,96,15,5858.376,6491.462,7828.779001,6592.68202,5533.735714285714,6138.928966816666
2015-04-07,7083.305,53.95,1,4,2,97,15,6781.097,6742.714,2879.174995,3121.13,5752.353857142857,6124.259766783333
2015-04-08,7925.73098,50.44,2,4,2,98,15,8213.818,7049.156,8072.94,6745.32398,5795.526428571428,6264.397433616667
2015-04-09,6211.811996,50.79,3,4,2,99,15,7032.032,5704.197,6833.652,5399.66002,5754.37114,6259.490466283332
2015-04-10,7963.008,51.63,4,4,2,100,15,2728.186,7472.078028,7774.883,7089.189,5637.196853714287,6238.762466149999
2015-04-11,7054.226,51.63,5,4,2,101,15,5479.481,6809.218,5766.168,5723.5229899999995,6385.028568000001,6245.0332994833325
2015-04-12,2674.19298,51.63,6,4,2,102,15,2643.16,2783.5039859999997,8347.092,6603.9281,6609.992139428571,6287.96856615
2015-04-13,6678.795,51.95,0,4,2,103,16,7388.703,5858.376,7518.053976,6133.685,6614.4254222857135,6098.87193215
2015-04-14,5800.545,53.3,1,4,2,104,16,7083.305,6781.097,2918.190998,2462.79199,6513.009993714287,6070.89663295
2015-04-15,6939.186,56.25,2,4,2,105,16,7925.73098,8213.818,6853.39699,5778.303,6329.758565142858,6166.975099683334
2015-04-16,6435.694996,56.69,3,4,2,106,16,6211.811996,7032.032,6218.916,5928.375,6188.823568000001,6169.83473335
2015-04-17,6961.3590300000005,55.71,4,4,2,107,16,7963.008,2728.186,6410.72501,7022.8,6220.806853714285,6177.060699883334
2015-04-18,7204.217,55.71,5,4,2,108,16,7054.226,5479.481,6548.7370005,5588.881998,6077.7141437142855,6195.415167216666
2015-04-19,3230.33,55.71,6,4,2,109,16,2674.19298,2643.16,8245.05602,2998.201899,6099.141429428571,6217.264500533333
2015-04-20,6955.54,56.37,0,4,2,110,17,6678.795,7388.703,7184.04,4332.51,6178.589575142857,6050.106966533333
2015-04-21,7215.342001,55.58,1,4,2,111,17,5800.545,7083.305,2979.585,2432.984004,6218.124575142858,6042.490299866667
2015-04-22,9754.941,56.17,2,4,2,112,17,6939.186,7925.73098,6491.462,6201.18003,6420.238432428571,6183.682199899999
2015-04-23,6407.665,56.59,3,4,2,113,17,6435.694996,6211.811996,6742.714,5553.08,6822.489146714286,6292.464833233333
2015-04-24,7730.524005,55.98,4,4,2,114,17,6961.3590300000005,7963.008,7049.156,8424.759,6818.484861571428,6281.296533233334
2015-04-25,6822.64102,55.98,5,4,2,115,17,7204.217,7054.226,5704.197,5813.087,6928.365572285714,6304.0088000666665
2015-04-26,2857.678,55.98,6,4,2,116,17,3230.33,2674.19298,7472.078028,7112.4723,6873.8547180000005,6341.290267400001
2015-04-27,6661.12702,55.56,0,4,2,117,18,6955.54,6678.795,6809.218,6384.50499,6820.618718,6187.476933133334
2015-04-28,5705.07101,57.05,1,4,2,118,18,7215.342001,5800.545,2783.5039859999997,2369.78,6778.559720857143,6182.540567133333
2015-04-29,6987.636,58.55,2,4,2,119,18,9754.941,6939.186,5858.376,5777.804,6562.806722142857,6279.9261346
2015-04-30,6794.165,59.62,3,4,2,120,18,6407.665,6435.694996,6781.097,5882.332,6167.477436428571,6317.568134600001
2015-05-01,2707.398,59.1,4,5,2,121,18,7730.524005,6961.3590300000005,8213.818,7410.025009999999,6222.6917221428575,6318.0037346
2015-05-02,7231.594,59.1,5,5,2,122,18,6822.64102,7204.217,7032.032,2569.481,5505.102292857143,6134.456401266667
2015-05-03,2732.77,59.1,6,5,2,123,18,2857.678,3230.33,2728.186,7872.43686,5563.524147142858,6141.1084679333335
2015-05-04,7291.053,58.92,0,5,2,124,19,6661.12702,6955.54,5479.481,7047.21,5545.680147142857,6141.261267933334
2015-05-05,7244.744,60.38,1,5,2,125,19,5705.07101,7215.342001,2643.16,2688.856,5635.669572857143,6201.647001266667
2015-05-06,8395.354998,60.93,2,5,2,126,19,6987.636,9754.941,7388.703,4868.707999,5855.622857142857,6355.0331346
2015-05-07,6711.381,58.99,3,5,2,127,19,6794.165,6407.665,7083.305,7284.11498,6056.725571142858,6388.588201199999
2015-05-08,8748.51098,59.41,4,5,2,128,19,2707.398,7730.524005,7925.73098,7393.54402,6044.8992854285725,6376.190734533334
2015-05-09,8369.26198,59.41,5,5,2,129,19,7231.594,6822.64102,6211.811996,5546.6849999999995,6907.915425428572,6403.616734533334
2015-05-10,2382.026,59.41,6,5,2,130,19,2732.77,2857.678,7963.008,7596.6694,7070.439422571429,6475.531734000001
2015-05-11,7290.303,59.23,0,5,2,131,20,7291.053,6661.12702,7054.226,7075.71698,7020.3331368571435,6289.499000666667
2015-05-12,7231.055981,60.72,1,5,2,132,20,7244.744,5705.07101,2674.19298,2383.417004,7020.225994,6297.3682340000005
2015-05-13,8133.482,60.5,2,5,2,133,20,8395.354998,6987.636,6678.795,6006.81502,7018.270562714286,6449.263667366667
2015-05-14,6096.641,59.89,3,5,2,134,20,6711.381,6794.165,5800.545,6703.55,6980.860134428572,6497.753234033334
2015-05-15,7561.868,59.73,4,5,2,135,20,8748.51098,2707.398,6939.186,6556.992,6893.040134428571,6507.6231007
2015-05-16,7289.329004,59.73,5,5,2,136,20,8369.26198,7231.594,6435.694996,5704.361,6723.519708714286,6528.379167366667
2015-05-17,3015.681,59.73,6,5,2,137,20,2382.026,2732.77,6961.3590300000005,7313.1204,6569.243569285715,6556.8336343
2015-05-18,7026.321,59.44,0,5,2,138,21,7290.303,7291.053,7204.217,6081.558994,6659.7657121428565,6425.3110332999995
2015-05-19,7511.659,57.3,1,5,2,139,21,7231.055981,7244.744,3230.33,2589.567999,6622.053997857142,6419.381166633334
2015-05-20,8375.775,58.96,2,5,2,140,21,8133.482,8395.354998,6955.54,6796.845,6662.140143428572,6562.0921333
2015-05-21,6775.157,60.18,3,5,2,141,21,6096.641,6711.381,7215.342001,6606.284984,6696.753429142857,6609.433299966667
2015-05-22,8283.12998,58.88,4,5,2,142,21,7561.868,8748.51098,9754.941,6795.899,6793.684286285715,6594.7604666
2015-05-23,7028.643,58.88,5,5,2,143,21,7289.329004,8369.26198,6407.665,5706.399004,6896.721712,6545.700099266667
2015-05-24,3314.924,58.88,6,5,2,144,21,3015.681,2382.026,7730.524005,6328.5587000000005,6859.4808542857145,6566.399365933334
2015-05-25,7800.116,58.88,0,5,2,145,22,7026.321,7290.303,6822.64102,6006.517,6902.229854285715,6419.2126991000005
2015-05-26,7897.662005,57.29,1,5,2,146,22,7511.659,7231.055981,2857.678,2395.622,7012.771997142857,6451.795198433333
2015-05-27,8700.202,57.51,2,5,2,147,22,8375.775,8133.482,6661.12702,6066.194001,7067.9152835714285,6619.794665266667
2015-05-28,7361.214,57.69,3,5,2,148,22,6775.157,6096.641,5705.07101,4984.334999,7114.261997857143,6687.763831266667
2015-05-29,8799.685003999999,60.25,4,5,2,149,22,8283.12998,7561.868,6987.636,6934.918,7197.984426428571,6742.9685976
2015-05-30,8802.474,60.25,5,5,2,150,22,7028.643,7289.329004,6794.165,5247.004,7271.778001285714,6803.370231066667
2015-05-31,3854.498,60.25,6,5,2,151,22,3314.924,3015.681,2707.398,8215.244200000001,7525.182429857143,6870.3138644
2015-06-01,10818.649996,60.24,0,6,2,152,23,7800.116,7026.321,7231.594,6041.625995,7602.264429857142,6908.550531066667
2015-06-02,11220.017,61.3,1,6,2,153,23,7897.662005,7511.659,2732.77,2802.719,8033.483572142858,7028.119064266667
2015-06-03,15224.785004,59.67,2,6,2,154,23,8700.202,8375.775,7291.053,7120.854999,8508.105714285713,7311.0272976
2015-06-04,9580.316,58.0,3,6,2,155,23,7361.214,6775.157,7244.744,6652.41298,9440.189000571429,7575.485031066667
2015-06-05,12002.99,59.11,4,6,2,156,23,8799.685003999999,8283.12998,8395.354998,7473.020005,9757.203572,7653.337431066667
2015-06-06,10939.875,59.11,5,6,2,157,23,8802.474,7028.643,6711.381,6036.6959990000005,10214.81857142857,7773.591931133333
2015-06-07,3906.407,59.11,6,6,2,158,23,3854.498,3314.924,8748.51098,7853.17813,10520.16157142857,7914.541731133333
2015-06-08,11190.642976,58.15,0,6,2,159,24,10818.649996,7800.116,8369.26198,6007.947001,10527.577142857144,7753.138265133332
2015-06-09,9290.694,60.15,1,6,2,160,24,11220.017,7897.662005,2382.026,2214.503996,10580.718997142856,7847.184298333333
2015-06-10,12264.93802,61.36,2,6,2,161,24,15224.785004,8700.202,7290.303,6228.62,10305.101425714285,8077.473231666667
2015-06-11,9291.9571,60.74,3,6,2,162,24,9580.316,7361.214,7231.055981,5886.0440100000005,9882.266142285715,8243.294398999999
2015-06-12,10896.572,59.96,4,6,2,163,24,12002.99,8799.685003999999,8133.482,7314.068,9841.072013714287,8311.991102966665
2015-06-13,10652.519,59.96,5,6,2,164,24,10939.875,8802.474,6096.641,5485.53602,9683.012299428572,8404.094102966666
2015-06-14,5093.6009995,59.96,6,6,2,165,24,3906.407,3854.498,7561.868,7256.3383,9641.961442285714,8555.956702966667
2015-06-15,10368.812,59.53,0,6,2,166,25,11190.642976,10818.649996,7289.329004,7185.759,9811.56058507143,8473.681136283332
2015-06-16,10782.219,60.01,1,6,2,167,25,9290.694,11220.017,3015.681,1755.367,9694.156159928572,8576.330569483333
2015-06-17,13632.879,59.89,2,6,2,168,25,12264.93802,15224.785004,7026.321,6469.287,9907.231159928571,8835.215169483334
2015-06-18,9501.738,60.41,3,6,2,169,25,9291.9571,9580.316,7511.659,5810.603,10102.651299928573,9055.433769483332
2015-06-19,11995.303,59.62,4,6,2,170,25,10896.572,12002.99,8375.775,6563.048,10132.619999928573,9121.76973615
2015-06-20,11892.822998,59.62,5,6,2,171,25,10652.519,10939.875,6775.157,5595.294,10289.581571357145,9242.420669483334
2015-06-21,4066.430002,59.62,6,6,2,172,25,5093.6009995,3906.407,8283.12998,8202.7465,10466.767856785713,9413.009536083331
2015-06-22,10925.374,60.01,0,6,2,173,26,10368.812,11190.642976,7028.643,6671.712,10320.029142857142,9272.45287015
2015-06-23,10133.63,61.05,1,6,2,174,26,10782.219,9290.694,3314.924,2449.529,10399.538,9402.343903483334
2015-06-24,12143.965001,60.01,2,6,2,175,26,13632.879,12264.93802,7800.116,6320.216001,10306.882428571427,9629.634103483335
2015-06-25,9261.524999,59.59,3,6,2,176,26,9501.738,9291.9571,7897.662005,5659.71398,10094.180428714286,9774.429070183332
2015-06-26,10684.28,59.41,4,6,2,177,26,11995.303,10896.572,8700.202,6971.182002,10059.864285714286,9819.891169983333
2015-06-27,10663.54702,59.41,5,6,2,178,26,11892.822998,10652.519,7361.214,6012.036,9872.575285714285,9886.027103316668
2015-06-28,5360.274,59.41,6,6,2,179,26,4066.430002,5093.6009995,8799.685003999999,8100.3635,9696.964431714285,9996.104870650002
2015-06-29,10540.696,58.34,0,6,2,180,27,10925.374,10368.812,8802.474,6084.97498,9881.799288571428,9881.457837183332
2015-06-30,10627.11,59.48,1,6,2,181,27,10133.63,10782.219,3854.498,2416.7680035,9826.845288571427,9939.398570516667
2015-07-01,14017.068,56.94,2,7,3,182,27,12143.965001,13632.879,10818.649996,5970.379,9897.342431428571,10165.152303849998
2015-07-02,10896.185,56.93,3,7,3,183,27,9261.524999,9501.738,11220.017,9649.17298,10164.928574142858,10271.766237316666
2015-07-03,14673.134,56.93,4,7,3,184,27,10684.28,11995.303,15224.785004,14812.346,10398.451431428572,10260.971837316667
2015-07-04,10654.451996,56.93,5,7,3,185,27,10663.54702,11892.822998,9580.316,9593.2990002,10968.287717142857,10242.583470516667
2015-07-05,3709.089,56.93,6,7,3,186,27,5360.274,4066.430002,12002.99,11822.021,10966.988427999999,10278.388003716665
2015-07-06,7419.557102,52.48,0,7,3,187,28,10540.696,10925.374,10939.875,8368.502,10731.104856571428,10001.92463705
2015-07-07,0.0,52.33,1,7,3,188,28,10627.11,10133.63,3906.407,4429.332996,10285.227871142857,9884.580707116667
2015-07-08,13489.635,51.61,2,7,3,189,28,14017.068,12143.965001,11190.642976,10168.345014,8767.069299714285,9754.36714045
2015-07-09,11945.477,52.76,3,7,3,190,28,10896.185,9261.524999,9290.694,9100.60298,8691.721728285715,9831.000207916666
2015-07-10,11837.584,52.74,4,7,3,191,28,14673.134,10684.28,12264.93802,12147.941,8841.62058542857,9919.492974583332
2015-07-11,10827.921,52.74,5,7,3,192,28,10654.451996,10663.54702,9291.9571,9155.299999,8436.542014,9905.247840583334
2015-07-12,4177.606,52.74,6,7,3,193,28,3709.089,5360.274,10896.572,10780.602,8461.323300285714,9956.44663725
2015-07-13,10697.79202,52.19,0,7,3,194,29,7419.557102,10540.696,10652.519,9308.512,8528.254300285715,9732.481103916669
2015-07-14,10799.032,53.05,1,7,3,195,29,0.0,10627.11,5093.6009995,4499.20999,8996.573574285716,9733.990204583333
2015-07-15,13195.295,51.4,2,7,3,196,29,13489.635,14017.068,10368.812,9980.273,10539.292431428572,9924.171237933333
2015-07-16,9919.048,50.9,3,7,3,197,29,11945.477,10896.185,10782.219,9225.376,10497.24386,10018.387337933333
2015-07-17,13125.63702,50.88,4,7,3,198,29,11837.584,14673.134,13632.879,11970.10502,10207.754002857142,9989.614971266668
2015-07-18,9208.722,50.88,5,7,3,199,29,10827.921,10654.451996,9501.738,8708.171,10391.761577142857,9972.706905266667
2015-07-19,3800.270999,50.88,6,7,3,200,29,4177.606,3709.089,11995.303,10811.153,10160.447434285714,9962.939705266666
2015-07-20,11011.89198,50.11,0,7,3,201,30,10697.79202,7419.557102,11892.822998,9713.058,10106.542434142857,9689.771971899998
2015-07-21,9104.631,50.59,1,7,3,202,30,10799.032,0.0,4066.430002,3792.860001,10151.413857000001,9660.407604633334
2015-07-22,11947.509,49.27,2,7,3,203,30,13195.295,13489.635,10925.374,10118.514005,9909.356571285714,9828.3476379
2015-07-23,9161.459996,48.11,3,7,3,204,30,9919.048,11945.477,10133.63,9679.421001,9731.101428428572,9862.418804566667
2015-07-24,10920.393996,47.98,4,7,3,205,30,13125.63702,11837.584,12143.965001,11188.520009,9622.874570714284,9830.013137766666
2015-07-25,9325.048,47.98,5,7,3,206,30,9208.722,10827.921,9261.524999,8615.948,9307.839853000001,9789.2274376
2015-07-26,4316.108,47.98,6,7,3,207,30,3800.270999,4177.606,10684.28,10000.73,9324.457853,9791.344870966666
2015-07-27,10285.238025,47.17,0,7,3,208,31,11011.89198,10697.79202,10663.54702,8792.46503,9398.148853142859,9579.072470966667
2015-07-28,10234.318,47.97,1,7,3,209,31,9104.631,10799.032,5360.274,3780.808,9294.341145285714,9566.462171133333
2015-07-29,11816.024,48.77,2,7,3,210,31,11947.509,13195.295,10540.696,9018.717,9455.725002428571,9728.930304466667
2015-07-30,8889.634,48.53,3,7,3,211,31,9161.459996,9919.048,10627.11,9249.057,9436.941431000001,9771.4412378
2015-07-31,11201.103,47.11,4,7,3,212,31,10920.393996,13125.63702,14017.068,10970.33899,9398.109145857143,9713.525371133333
2015-08-01,10732.418,47.11,5,8,3,213,31,9325.048,9208.722,10896.185,9305.559,9438.210432142858,9619.659871133334
2015-08-02,4353.509001,47.11,6,8,3,214,31,4316.108,3800.270999,14673.134,7806.689,9639.263289285716,9614.200971133334
2015-08-03,11232.437,45.25,0,8,3,215,32,10285.238025,11011.89198,10654.451996,6057.59,9644.606289428571,9270.213471166666
2015-08-04,11271.805,45.75,1,8,3,216,32,10234.318,9104.631,3709.089,2353.722,9779.920428714284,9289.479637966668
2015-08-05,13591.66798,45.13,2,8,3,217,32,11816.024,11947.509,7419.557102,6894.018,9928.132857285715,9541.5701713
2015-08-06,9605.14298,44.69,3,8,3,218,32,8889.634,9161.459996,0.0,6034.11,10181.796283,9747.307200566665
2015-08-07,11324.413002,43.87,4,8,3,219,32,11201.103,10920.393996,13489.635,6307.939,10284.01185157143,10067.478633233333
2015-08-08,7799.07799,43.87,5,8,3,220,32,10732.418,9325.048,11945.477,5208.132,10301.627566142855,9995.304566633333
2015-08-09,3415.9280005,43.87,6,8,3,221,32,4353.509001,4316.108,11837.584,7653.309,9882.578993285715,9857.091266300002
2015-08-10,3297.028,44.94,0,8,3,222,33,11232.437,10285.238025,10827.921,5666.582999,9748.638850357142,9576.369399649999
2015-08-11,10789.077001,43.11,1,8,3,223,33,11271.805,10234.318,4177.606,2320.304,8615.008993214286,9325.339632983332
2015-08-12,12936.002,43.22,2,8,3,224,33,13591.66798,11816.024,10697.79202,6019.558,8546.047850500001,9545.721999683332
2015-08-13,8779.985,42.27,3,8,3,225,33,9605.14298,8889.634,10799.032,5236.424,8452.38128192857,9620.328999016667
2015-08-14,13938.9,42.45,4,8,3,226,33,11324.413002,11201.103,13195.295,7177.144,8334.5015705,9553.02743235
2015-08-15,12373.519,42.45,5,8,3,227,33,7799.07799,10732.418,9919.048,5829.916001,8707.99971307143,9577.814265683333
2015-08-16,3926.107,42.45,6,8,3,228,33,3415.9280005,4353.509001,13125.63702,6912.125999999999,9361.491285928572,9659.629965683333
2015-08-17,10466.366,41.93,0,8,3,229,34,3297.028,11232.437,9208.722,5782.00302,9434.374000142856,9352.978965016666
2015-08-18,9904.44302,42.58,1,8,3,230,34,10789.077001,11271.805,3800.270999,2488.339,10458.565143,9394.900431683334
2015-08-19,11504.925,40.75,2,8,3,231,34,12936.002,13591.66798,11011.89198,5838.877999,10332.18886,9598.372832383333
2015-08-20,9398.781004,41.0,3,8,3,232,34,8779.985,9605.14298,9104.631,5242.299,10127.74928857143,9614.807266383334
2015-08-21,11087.339,40.45,4,8,3,233,34,13938.9,11324.413002,11947.509,6880.6880200000005,10216.148717714286,9624.612266516666
2015-08-22,9964.302001,40.45,5,8,3,234,34,12373.519,7799.07799,9161.459996,6034.2660000000005,9808.78286057143,9595.939933183334
2015-08-23,3763.293008,40.45,6,8,3,235,34,3926.107,3415.9280005,10920.393996,6924.622,9464.609003571428,9622.70133335
2015-08-24,10101.54202,38.22,0,8,3,236,35,10466.366,3297.028,9325.048,5699.918999,9441.349861857143,9384.131300416666
2015-08-25,9781.127996,39.15,1,8,3,237,35,9904.44302,10789.077001,4316.108,2299.636,9389.23215042857,9410.014434416666
2015-08-26,12433.10302,38.5,2,8,3,238,35,11504.925,12936.002,10285.238025,5579.97,9371.615718428571,9592.181767616665
2015-08-27,9429.452,42.47,3,8,3,239,35,9398.781004,8779.985,10234.318,5542.154,9504.212578428573,9663.777267450001
2015-08-28,10835.361,45.29,4,8,3,240,35,11087.339,13938.9,11816.024,6601.723,9508.594149285713,9636.948400783333
2015-08-29,10441.452979,45.29,5,8,3,241,35,9964.302001,12373.519,8889.634,4860.695,9472.597292142858,9604.259634116666
2015-08-30,4213.56,45.29,6,8,3,242,35,3763.293008,3926.107,11201.103,7610.318998,9540.761717571428,9655.986933416665
2015-08-31,10322.236,49.2,0,8,3,243,36,10101.54202,10466.366,10732.418,6532.2300000000005,9605.085573571429,9423.068833416666
2015-09-01,10823.672,45.38,1,9,3,244,36,9781.127996,9904.44302,4353.509001,2912.434,9636.613285,9409.396100083333
2015-09-02,14177.1541,46.3,2,9,3,245,36,12433.10302,11504.925,11232.437,10969.092,9785.548142714286,9625.068200050002
2015-09-03,11522.89,46.75,3,9,3,246,36,9429.452,9398.781004,11271.805,10751.012,10034.698296999999,9723.225436716666
2015-09-04,12174.21304,46.02,4,9,3,247,36,10835.361,11087.339,13591.66798,12646.868,10333.76086842857,9731.594936716667
2015-09-05,11078.508996,46.02,5,9,3,248,36,10441.452979,9964.302001,9605.14298,8847.568004,10525.02544557143,9684.346438716666
2015-09-06,4625.906988,46.02,6,9,3,249,36,4213.56,3763.293008,11324.413002,11518.21403,10616.033448,9733.45863925
2015-09-07,10480.783001,46.02,0,9,3,250,37,10322.236,10101.54202,7799.07799,10191.576,10674.940160571428,9510.17510545
2015-09-08,10211.097996,45.92,1,9,3,251,37,10823.672,9781.127996,3415.9280005,4787.518,10697.589732142855,9599.565272483333
2015-09-09,13040.415,44.13,2,9,3,252,37,14177.1541,12433.10302,3297.028,10839.942999,10610.079160142855,9826.070939000001
2015-09-10,8941.558,45.85,3,9,3,253,37,11522.89,9429.452,10789.077001,10222.208,10447.687860142858,10150.850505666667
2015-09-11,11486.983,44.75,4,9,3,254,37,12174.21304,10835.361,12936.002,12134.201,10078.926145857142,10089.266538966669
2015-09-12,11174.742,44.75,5,9,3,255,37,11078.508996,10441.452979,8779.985,9783.738996,9980.750425857143,10040.965905633335
2015-09-13,4580.307,44.75,6,9,3,256,37,4625.906988,4213.56,13938.9,10121.306,9994.497997857145,10120.791138966666
2015-09-14,11033.97902,44.07,0,9,3,257,38,10480.783001,10322.236,12373.519,9576.454,9987.983713857144,9808.838038966667
2015-09-15,9584.504005,44.58,1,9,3,258,38,10211.097996,10823.672,3926.107,5032.4210005,10067.01171657143,9764.1867063
2015-09-16,13039.082,47.12,2,9,3,259,38,13040.415,14177.1541,10466.366,9379.699,9977.498289285717,9952.7999398
2015-09-17,9516.80601,46.93,3,9,3,260,38,8941.558,11522.89,9904.44302,9769.906,9977.307860714285,10038.5571398
2015-09-18,11796.214,44.71,4,9,3,261,38,11486.983,12174.21304,11504.925,12013.201995,10059.486147857142,10025.635906133333
2015-09-19,11620.016,44.71,5,9,3,262,38,11174.742,11078.508996,9398.781004,8527.191,10103.662005,10035.345539466669
2015-09-20,4794.836998,44.71,6,9,3,263,38,4580.307,4625.906988,11087.339,10086.329,10167.272576428571,10109.386706000001
2015-09-21,10235.09098,46.67,0,9,3,264,39,11033.97902,10480.783001,9964.302001,10740.699999,10197.919719,9899.636639266666
2015-09-22,10459.358998,46.17,1,9,3,265,39,9584.504005,10211.097996,3763.293008,4808.599001,10083.792856142858,9908.662938566667
2015-09-23,12247.307996,44.53,2,9,3,266,39,13039.082,13040.415,10101.54202,8939.85,10208.772140857143,10131.865138233336
2015-09-24,9829.34,44.94,3,9,3,267,39,9516.80601,8941.558,9781.127996,9219.73699,10095.661568857144,10203.390670766668
2015-09-25,11487.514,45.55,4,9,3,268,39,11796.214,11486.983,12433.10302,12576.187,10140.309281714286,10204.997737566668
2015-09-26,11807.678,45.55,5,9,3,269,39,11620.016,11174.742,9429.452,9321.836001,10096.209281714286,10173.478103566666
2015-09-27,5477.675,45.55,6,9,3,270,39,4794.836998,4580.307,10835.361,9878.165996,10123.018138857142,10252.752303566667
2015-09-28,10526.361001,44.4,0,9,3,271,40,10235.09098,11033.97902,10441.452979,10779.00199,10220.566424857143,10074.162770233334
2015-09-29,9930.759,45.24,1,9,3,272,40,10459.358998,9584.504005,4213.56,4752.113,10262.176427857145,10076.993037633334
2015-09-30,13924.853,45.06,2,9,3,273,40,12247.307996,13039.082,10322.236,9997.416,10186.662142428571,10267.566337633334
2015-10-01,10349.178,44.75,3,10,4,274,40,9829.34,9516.80601,10823.672,9332.828,10426.311428714285,10387.653570966668
2015-10-02,12496.113,45.54,4,10,4,275,40,11487.514,11796.214,14177.1541,14093.202,10500.574000142858,10371.837104299999
2015-10-03,13521.371998,45.54,5,10,4,276,40,11807.678,11620.016,11522.89,10415.538,10644.65957157143,10315.802400966666
2015-10-04,5665.602001,45.54,6,10,4,277,40,5477.675,4794.836998,12174.21304,12998.612017,10889.472999857144,10382.418467566666
2015-10-05,12970.47302,46.28,0,10,4,278,41,10526.361001,10235.09098,11078.508996,11982.685,10916.319714285713,10165.464766266668
2015-10-06,10625.603005,48.53,1,10,4,279,41,9930.759,10459.358998,4625.906988,4996.582,11265.478574142859,10228.530233733332
2015-10-07,12806.892,47.86,2,10,4,280,41,13924.853,12247.307996,10480.783001,9985.157,11364.742003428571,10428.520100966667
2015-10-08,10490.668,49.46,3,10,4,281,41,10349.178,9829.34,10211.097996,9149.682,11205.033289142855,10506.057067599999
2015-10-09,5316.309,49.67,4,10,4,282,41,12496.113,11487.514,13040.415,12656.043,11225.246146285714,10515.376067733332
2015-10-10,8891.894,49.67,5,10,4,283,41,13521.371998,11807.678,8941.558,9144.302,10199.55986057143,10257.905867733332
